"trait","sample_size","rep","f_val"
"perimeter",15,62,16.5665449122503
"perimeter",15,63,10.6158319274789
"perimeter",15,64,15.418707571545
"perimeter",15,65,11.0018091611941
"perimeter",15,66,10.6330121671314
"perimeter",15,67,12.2648345284447
"perimeter",15,68,9.09012051860329
"perimeter",15,69,6.44933713618278
"perimeter",15,70,15.5631845973341
"perimeter",15,71,17.537507701875
"perimeter",15,72,16.7716257390474
"perimeter",15,73,14.4914966748232
"perimeter",15,74,15.6348094821505
"perimeter",15,75,11.5185634063364
"perimeter",15,76,7.89227273393063
"perimeter",15,77,6.48447199599394
"perimeter",15,78,6.91696792660407
"perimeter",15,79,14.6584636229222
"perimeter",15,80,9.38807247220612
"perimeter",15,81,11.4610712794678
"perimeter",15,82,11.6437765099502
"perimeter",15,83,18.1812713232448
"perimeter",15,84,6.6056903901577
"perimeter",15,85,12.1513135408398
"perimeter",15,86,8.40564685586557
"perimeter",15,87,11.9752253421056
"perimeter",15,88,13.2540503629592
"perimeter",15,89,14.2804623912691
"perimeter",15,90,8.26998988780386
"perimeter",15,91,9.27323798539557
"perimeter",15,92,15.9486322572802
"perimeter",15,93,14.9366792467945
"perimeter",15,94,13.6615647436968
"perimeter",15,95,16.009221403754
"perimeter",15,96,12.0519243724666
"perimeter",15,97,14.5294237200544
"perimeter",15,98,20.7932933623882
"perimeter",15,99,8.90041225093706
"perimeter",15,100,7.4017503975974
"perimeter",20,1,13.517823653187
"perimeter",20,2,13.5329394219406
"perimeter",20,3,15.2268478430426
"perimeter",20,4,20.9174468991765
"perimeter",20,5,27.8251947860097
"perimeter",20,6,9.52551091235334
"perimeter",20,7,11.6242710733805
"perimeter",20,8,9.63539185809148
"perimeter",20,9,8.49433710412682
"perimeter",20,10,10.8349400600185
"perimeter",20,11,11.6762154652979
"perimeter",20,12,6.65689386070079
"perimeter",20,13,23.1368757059426
"perimeter",20,14,25.4879834002165
"perimeter",20,15,24.1209468281277
"perimeter",20,16,12.281549261577
"perimeter",20,17,18.7155706847967
"perimeter",20,18,17.00228052734
"perimeter",20,19,21.8184114802596
"perimeter",20,20,14.7177556698354
"perimeter",20,21,21.0144407956868
"perimeter",20,22,12.149131387927
"perimeter",20,23,10.9023090210694
"perimeter",20,24,11.2329367859763
"perimeter",20,25,27.516241774001
"perimeter",20,26,15.1366763474728
"perimeter",20,27,16.7072731972397
"perimeter",20,28,28.9918118405932
"perimeter",20,29,21.3815524575147
"perimeter",20,30,10.715959048017
"perimeter",20,31,13.0898653518599
"perimeter",20,32,14.6903458826255
"perimeter",20,33,8.47189548372214
"perimeter",20,34,10.6903422612755
"perimeter",20,35,11.0401817390049
"perimeter",20,36,7.59386514933417
"perimeter",20,37,9.82876429706723
"perimeter",20,38,6.37817707717769
"perimeter",20,39,8.07469842282283
"perimeter",20,40,17.74277134792
"perimeter",20,41,18.3937782041711
"perimeter",20,42,15.5593896679272
"perimeter",20,43,13.4010039714725
"perimeter",20,44,15.7466851241066
"perimeter",20,45,7.10508542960764
"perimeter",20,46,20.8281333744483
"perimeter",20,47,13.5589884246854
"perimeter",20,48,12.6482362637607
"perimeter",20,49,11.534627573904
"perimeter",20,50,16.1700968201437
"perimeter",20,51,18.2096870567996
"perimeter",20,52,10.922982931044
"perimeter",20,53,21.4034451541141
"perimeter",20,54,15.8629496548851
"perimeter",20,55,9.97661543086097
"perimeter",20,56,16.5732286844913
"perimeter",20,57,12.0479302989758
"perimeter",20,58,12.2104445432195
"perimeter",20,59,19.1213691917324
"perimeter",20,60,11.6450225812746
"perimeter",20,61,15.5903131191645
"perimeter",20,62,8.026932044297
"perimeter",20,63,11.8231051573313
"perimeter",20,64,31.2027485924815
"perimeter",20,65,6.6932781329094
"perimeter",20,66,9.49875268121034
"perimeter",20,67,7.58604050233186
"perimeter",20,68,10.7737343545026
"perimeter",20,69,18.3020449225626
"perimeter",20,70,14.6456040415402
"perimeter",20,71,21.9763507716431
"perimeter",20,72,9.97588970537822
"perimeter",20,73,9.19096509169054
"perimeter",20,74,9.97537613930127
"perimeter",20,75,16.8163745923667
"perimeter",20,76,15.1891939247866
"perimeter",20,77,10.6906192901758
"perimeter",20,78,16.4806193170916
"perimeter",20,79,11.4101844316801
"perimeter",20,80,12.4052906516571
"perimeter",20,81,19.3981967623005
"perimeter",20,82,7.14097119663754
"perimeter",20,83,10.2963041813042
"perimeter",20,84,27.6327949913142
"perimeter",20,85,18.8188071487499
"perimeter",20,86,20.634982553398
"perimeter",20,87,12.754112671438
"perimeter",20,88,11.141191916164
"perimeter",20,89,9.38786252989614
"perimeter",20,90,11.5233918445953
"perimeter",20,91,18.9498469675276
"perimeter",20,92,19.7076113227462
"perimeter",20,93,25.4650160166297
"perimeter",20,94,26.7823100905636
"perimeter",20,95,13.533657965073
"perimeter",20,96,24.0124940419793
"perimeter",20,97,7.57223995330894
"perimeter",20,98,20.1646173772348
"perimeter",20,99,23.7888805962684
"perimeter",20,100,10.1607393808313
"perimeter",25,1,9.99805228379619
"perimeter",25,2,22.8477499307872
"perimeter",25,3,14.5779339592186
"perimeter",25,4,24.2601841508925
"perimeter",25,5,13.1270678411855
"perimeter",25,6,11.7179252502723
"perimeter",25,7,17.7545082301761
"perimeter",25,8,20.5185290282771
"perimeter",25,9,13.4860518567232
"perimeter",25,10,13.799909517851
"perimeter",25,11,11.2045586780637
"perimeter",25,12,15.9144144934471
"perimeter",25,13,23.9979224560351
"perimeter",25,14,22.0963664072925
"perimeter",25,15,16.0623010352674
"perimeter",25,16,11.5615864998572
"perimeter",25,17,13.7095653341969
"perimeter",25,18,16.0712336525414
"perimeter",25,19,33.6908496301749
"perimeter",25,20,16.8443827382434
"perimeter",25,21,13.4051080450785
"perimeter",25,22,11.7269972116469
"perimeter",25,23,26.9352138974841
"perimeter",25,24,15.0405280303252
"perimeter",25,25,11.8701735948987
"perimeter",25,26,12.8418559033484
"perimeter",25,27,17.2157331690945
"perimeter",25,28,8.89616409770613
"perimeter",25,29,13.7828893536785
"perimeter",25,30,25.3407693371101
"perimeter",25,31,17.1255151890369
"perimeter",25,32,18.4182361669804
"perimeter",25,33,20.4514950657402
"perimeter",25,34,12.5772691178119
"perimeter",25,35,27.2245073931662
"perimeter",25,36,18.4198933531951
"perimeter",25,37,21.1860277889794
"perimeter",25,38,26.8791345061067
"perimeter",25,39,23.8100035763584
"perimeter",25,40,17.2265044497591
"perimeter",25,41,25.7958107003364
"perimeter",25,42,9.67268177214718
"perimeter",25,43,15.6993883757945
"perimeter",25,44,28.5236358685347
"perimeter",25,45,19.5780576583902
"perimeter",25,46,22.7633214717795
"perimeter",25,47,11.971178773553
"perimeter",25,48,13.6331344961619
"perimeter",25,49,15.9732618858422
"perimeter",25,50,12.94158542045
"perimeter",25,51,12.5256962726413
"perimeter",25,52,11.350925041526
"perimeter",25,53,18.6102792686659
"perimeter",25,54,18.7391297632755
"perimeter",25,55,12.5045597237388
"perimeter",25,56,29.2571709936266
"perimeter",25,57,19.3550710071304
"perimeter",25,58,16.6546205714279
"perimeter",25,59,15.3520310347302
"perimeter",25,60,16.713803681489
"perimeter",25,61,16.9639908901716
"perimeter",25,62,10.7708608328213
"perimeter",25,63,36.6767125997473
"perimeter",25,64,16.2985376164417
"perimeter",25,65,16.5343376345541
"perimeter",25,66,8.62647151706153
"perimeter",25,67,8.95996406488924
"perimeter",25,68,18.4824124621169
"perimeter",25,69,10.9208278212569
"perimeter",25,70,12.8587617527578
"perimeter",25,71,33.9675594227219
"perimeter",25,72,11.9789329397397
"perimeter",25,73,23.2495912861252
"perimeter",25,74,31.4760036010763
"perimeter",25,75,12.4266611837372
"perimeter",25,76,17.5769066810052
"perimeter",25,77,25.5629351685293
"perimeter",25,78,22.9723454382789
"perimeter",25,79,17.7851499743337
"perimeter",25,80,24.7924260231296
"perimeter",25,81,17.3775298432244
"perimeter",25,82,20.3134255175539
"perimeter",25,83,14.7192219827174
"perimeter",25,84,15.2668528964321
"perimeter",25,85,22.5468592157579
"perimeter",25,86,19.4904982331471
"perimeter",25,87,22.1634721527985
"perimeter",25,88,19.3704621382469
"perimeter",25,89,18.2918741112673
"perimeter",25,90,9.10885677758333
"perimeter",25,91,21.0649939969674
"perimeter",25,92,17.9405477618398
"perimeter",25,93,18.2504351741055
"perimeter",25,94,19.3164363055479
"perimeter",25,95,33.2163791408082
"perimeter",25,96,12.323371934982
"perimeter",25,97,21.7962545459568
"perimeter",25,98,7.39011095560705
"perimeter",25,99,11.438862746702
"perimeter",25,100,16.3589308044528
"perimeter",30,1,14.8119653705734
"perimeter",30,2,12.4978336486511
"perimeter",30,3,17.2839547783992
"perimeter",30,4,15.0251357456758
"perimeter",30,5,14.4999171342875
"perimeter",30,6,11.3532441292211
"perimeter",30,7,26.9931271458477
"perimeter",30,8,17.067227807024
"perimeter",30,9,19.892179087614
"perimeter",30,10,12.2401167060311
"perimeter",30,11,20.1103247131905
"perimeter",30,12,35.8523766230813
"perimeter",30,13,13.3056128663612
"perimeter",30,14,18.8199945709525
"perimeter",30,15,30.5602643785763
"perimeter",30,16,37.1974131500605
"perimeter",30,17,26.2377976358816
"perimeter",30,18,10.5308929678973
"perimeter",30,19,14.7346804632094
"perimeter",30,20,20.8530674080841
"perimeter",30,21,31.0600768387262
"perimeter",30,22,14.7848136816032
"perimeter",30,23,16.9177771426207
"perimeter",30,24,15.8724679977005
"perimeter",30,25,15.4335299141772
"perimeter",30,26,12.9069734620896
"perimeter",30,27,43.1835484688042
"perimeter",30,28,24.8036845419049
"perimeter",30,29,27.6167963795455
"perimeter",30,30,13.049723099583
"perimeter",30,31,18.8640007299311
"perimeter",30,32,15.0818594623964
"perimeter",30,33,31.1814485710123
"perimeter",30,34,8.58586161893237
"perimeter",30,35,12.1353879385911
"perimeter",30,36,7.03025163306002
"perimeter",30,37,8.86972146882035
"perimeter",30,38,12.4970744146264
"perimeter",30,39,12.1793485794217
"perimeter",30,40,25.9708357040292
"perimeter",30,41,11.4074191540899
"perimeter",30,42,18.6954859702219
"perimeter",30,43,8.28215118929114
"perimeter",30,44,16.0735533371122
"perimeter",30,45,17.4829819403943
"perimeter",30,46,14.8379580990313
"perimeter",30,47,11.8481055650086
"perimeter",30,48,21.8347010391483
"perimeter",30,49,18.6821713825351
"perimeter",30,50,19.813561251467
"perimeter",30,51,10.1086533688507
"perimeter",30,52,15.1136298064269
"perimeter",30,53,21.0565874977876
"perimeter",30,54,9.06973838995069
"perimeter",30,55,10.409300879488
"perimeter",30,56,13.8179505879458
"perimeter",30,57,16.8044217487083
"perimeter",30,58,19.1200404740338
"perimeter",30,59,17.6064929026766
"perimeter",30,60,12.186393635978
"perimeter",30,61,19.7237314590902
"perimeter",30,62,20.5566110212458
"perimeter",30,63,14.4275409736731
"perimeter",30,64,10.4655199748841
"perimeter",30,65,19.651108206196
"perimeter",30,66,10.7691057165284
"perimeter",30,67,16.2389408417413
"perimeter",30,68,32.0529000147514
"perimeter",30,69,17.826110054009
"perimeter",30,70,13.7561261536861
"perimeter",30,71,11.5174437377407
"perimeter",30,72,11.0636032016576
"perimeter",30,73,17.4157947310719
"perimeter",30,74,11.0865600196847
"perimeter",30,75,21.3083841095203
"perimeter",30,76,27.1720717132941
"perimeter",30,77,13.0370356536245
"perimeter",30,78,15.2023473106292
"perimeter",30,79,19.5011981555028
"perimeter",30,80,10.7019278782191
"perimeter",30,81,11.4110069343107
"perimeter",30,82,22.7143547595768
"perimeter",30,83,31.1304029910202
"perimeter",30,84,11.3641901259829
"perimeter",30,85,14.8248272379976
"perimeter",30,86,11.413029949657
"perimeter",30,87,17.1090527899381
"perimeter",30,88,20.1447692149133
"perimeter",30,89,17.4568180713543
"perimeter",30,90,9.98411797171024
"perimeter",30,91,13.3831918837505
"perimeter",30,92,40.9174052918792
"perimeter",30,93,17.2115565788831
"perimeter",30,94,17.5509521068227
"perimeter",30,95,13.0243435984304
"perimeter",30,96,13.866017439504
"perimeter",30,97,23.4776136260061
"perimeter",30,98,35.437907841949
"perimeter",30,99,34.5560698223231
"perimeter",30,100,14.2219355955933
"perimeter",35,1,11.3921837085428
"perimeter",35,2,13.2468662763718
"perimeter",35,3,25.8697188985684
"perimeter",35,4,16.4005316444412
"perimeter",35,5,33.3456236602334
"perimeter",35,6,16.0258200199343
"perimeter",35,7,18.9676180771905
"perimeter",35,8,24.2958859913007
"perimeter",35,9,19.9674806139168
"perimeter",35,10,11.0815245617803
"perimeter",35,11,19.1640959403985
"perimeter",35,12,30.1072927712288
"perimeter",35,13,17.5840216291618
"perimeter",35,14,28.5678370451583
"perimeter",35,15,20.3995590582501
"perimeter",35,16,12.1244470402836
"perimeter",35,17,20.594489838074
"perimeter",35,18,14.8873127083395
"perimeter",35,19,20.0664503692559
"perimeter",35,20,7.56673665261976
"perimeter",35,21,14.7589812030394
"perimeter",35,22,36.3861725813721
"perimeter",35,23,20.763349485569
"perimeter",35,24,13.042825433768
"perimeter",35,25,19.4511204476975
"perimeter",35,26,18.227443300997
"perimeter",35,27,14.5308253231681
"perimeter",35,28,18.4151869518827
"perimeter",35,29,17.3981493658967
"perimeter",35,30,16.1604625282244
"perimeter",35,31,8.78117266727535
"perimeter",35,32,16.3851782574185
"perimeter",35,33,16.5436223150737
"perimeter",35,34,20.6252380994523
"perimeter",35,35,18.4445749292462
"perimeter",35,36,24.3999628544652
"perimeter",35,37,29.3726441409879
"perimeter",35,38,24.1641838952527
"perimeter",35,39,17.443096527273
"perimeter",35,40,17.6876225938142
"perimeter",35,41,12.5378208797423
"perimeter",35,42,19.1551591554367
"perimeter",35,43,19.4742243570817
"perimeter",35,44,20.5762257090784
"perimeter",35,45,18.221424780339
"perimeter",35,46,21.9301514164932
"perimeter",35,47,21.9713982626306
"perimeter",35,48,13.2470994717233
"perimeter",35,49,39.1890689721569
"perimeter",35,50,13.3577677150065
"perimeter",35,51,14.8497113852034
"perimeter",35,52,11.2520506134658
"perimeter",35,53,12.8464470345209
"perimeter",35,54,15.7781706507657
"perimeter",35,55,15.227548175182
"perimeter",35,56,20.819314673278
"perimeter",35,57,17.3958210997738
"perimeter",35,58,16.0788975489723
"perimeter",35,59,14.1319442340186
"perimeter",35,60,15.5143393578057
"perimeter",35,61,12.6071009118375
"perimeter",35,62,34.1213893480526
"perimeter",35,63,27.0320780624538
"perimeter",35,64,17.5639953720572
"perimeter",35,65,18.833880404349
"perimeter",35,66,13.7375496289888
"perimeter",35,67,14.6065407932291
"perimeter",35,68,12.0296792612453
"perimeter",35,69,14.838310460547
"perimeter",35,70,21.7527853487806
"perimeter",35,71,21.7085339684713
"perimeter",35,72,21.3923230169839
"perimeter",35,73,22.6449122832712
"perimeter",35,74,20.6504236535083
"perimeter",35,75,14.152314387036
"perimeter",35,76,13.789798968227
"perimeter",35,77,12.2121825363122
"perimeter",35,78,12.5839649169269
"perimeter",35,79,15.9243068379946
"perimeter",35,80,18.07795961106
"perimeter",35,81,24.7466290136869
"perimeter",35,82,33.9825795329794
"perimeter",35,83,28.2238508523967
"perimeter",35,84,14.1691753853066
"perimeter",35,85,19.2363002313843
"perimeter",35,86,13.6714179057909
"perimeter",35,87,16.285077266776
"perimeter",35,88,21.4733948243134
"perimeter",35,89,18.6732220676431
"perimeter",35,90,18.7015710378906
"perimeter",35,91,9.8718107696828
"perimeter",35,92,17.8435743309608
"perimeter",35,93,22.0616589076369
"perimeter",35,94,13.1977576580259
"perimeter",35,95,21.6592955558714
"perimeter",35,96,16.4455865414548
"perimeter",35,97,11.6621025174551
"perimeter",35,98,10.1695443298367
"perimeter",35,99,12.7279774234422
"perimeter",35,100,21.8347337306846
"perimeter",40,1,19.9651920473204
"perimeter",40,2,18.2021995870382
"perimeter",40,3,14.871231437996
"perimeter",40,4,11.8419938874002
"perimeter",40,5,9.45242769170966
"perimeter",40,6,13.7565613454166
"perimeter",40,7,21.3823376065386
"perimeter",40,8,14.0853178402915
"perimeter",40,9,23.930721897439
"perimeter",40,10,20.407728899565
"perimeter",40,11,26.633728993275
"perimeter",40,12,31.3891563312751
"perimeter",40,13,36.2056553108758
"perimeter",40,14,21.3736782779277
"perimeter",40,15,28.5288947951931
"perimeter",40,16,30.0808165949289
"perimeter",40,17,14.6435615716447
"perimeter",40,18,14.5683629384494
"perimeter",40,19,28.7387202000876
"perimeter",40,20,14.8576720228901
"perimeter",40,21,19.6226711797429
"perimeter",40,22,28.0650165948373
"perimeter",40,23,25.172739264429
"perimeter",40,24,15.8300902482126
"perimeter",40,25,24.949383800619
"perimeter",40,26,11.3459297563714
"perimeter",40,27,16.8209822010665
"perimeter",40,28,20.7849792458565
"perimeter",40,29,9.88186313631933
"perimeter",40,30,29.4983797079417
"perimeter",40,31,13.4357773672819
"perimeter",40,32,27.2932240113337
"perimeter",40,33,20.2856749534025
"perimeter",40,34,12.4690941088692
"perimeter",40,35,17.5418150320893
"perimeter",40,36,26.6978957301854
"perimeter",40,37,39.767191531198
"perimeter",40,38,18.1844671580533
"perimeter",40,39,15.5254151642134
"perimeter",40,40,12.0873803406507
"perimeter",40,41,19.9836577021059
"perimeter",40,42,19.6464040166254
"perimeter",40,43,23.1888474645711
"perimeter",40,44,14.8261379354464
"perimeter",40,45,20.6305439798712
"perimeter",40,46,18.0323713140773
"perimeter",40,47,21.3391641484161
"perimeter",40,48,18.5528384718772
"perimeter",40,49,10.8171821466176
"perimeter",40,50,13.5972242347804
"perimeter",40,51,22.9605137905145
"perimeter",40,52,18.757944663116
"perimeter",40,53,24.9462314487735
"perimeter",40,54,24.9912024759129
"perimeter",40,55,10.5570961918705
"perimeter",40,56,25.5087361154694
"perimeter",40,57,29.6057772316548
"perimeter",40,58,17.1688260260966
"perimeter",40,59,22.5056199189559
"perimeter",40,60,32.7378571036518
"perimeter",40,61,54.7820880771357
"perimeter",40,62,27.8421363316794
"perimeter",40,63,20.8115574972645
"perimeter",40,64,26.2513782549174
"perimeter",40,65,35.7937728766224
"perimeter",40,66,12.6448500826029
"perimeter",40,67,27.4816292336656
"perimeter",40,68,21.8357820868708
"perimeter",40,69,10.4673546406834
"perimeter",40,70,20.2527586820324
"perimeter",40,71,10.5411858879397
"perimeter",40,72,20.9206060020447
"perimeter",40,73,30.1326692400924
"perimeter",40,74,23.4592332206748
"perimeter",40,75,26.2407078771907
"perimeter",40,76,14.664597501158
"perimeter",40,77,14.2148699342432
"perimeter",40,78,18.2236127732318
"perimeter",40,79,15.0198782626437
"perimeter",40,80,35.3771243470064
"perimeter",40,81,30.6220957333394
"perimeter",40,82,23.5872798912542
"perimeter",40,83,16.7881042078505
"perimeter",40,84,12.1308465086315
"perimeter",40,85,16.5315977163214
"perimeter",40,86,46.35726902247
"perimeter",40,87,22.8431857905364
"perimeter",40,88,20.4514095314029
"perimeter",40,89,22.860871495562
"perimeter",40,90,21.3353887240973
"perimeter",40,91,19.7597904265563
"perimeter",40,92,19.3411864793936
"perimeter",40,93,22.1045393781336
"perimeter",40,94,31.4157003455848
"perimeter",40,95,25.123539978417
"perimeter",40,96,19.9545440709475
"perimeter",40,97,19.0767214923453
"perimeter",40,98,20.2052295595546
"perimeter",40,99,19.0481300101582
"perimeter",40,100,14.7957248999957
"perimeter",45,1,14.5144991653082
"perimeter",45,2,23.0234089968594
"perimeter",45,3,20.5057671647812
"perimeter",45,4,31.4504964982833
"perimeter",45,5,15.5815229289319
"perimeter",45,6,32.6206884500224
"perimeter",45,7,19.7005380445123
"perimeter",45,8,20.0400493224759
"perimeter",45,9,19.9839248756
"perimeter",45,10,19.2031231602352
"perimeter",45,11,24.5145984360316
"perimeter",45,12,21.9197837893238
"perimeter",45,13,17.9176558118862
"perimeter",45,14,23.2753051146983
"perimeter",45,15,12.5494783918192
"perimeter",45,16,15.8166543254416
"perimeter",45,17,13.6592901656632
"perimeter",45,18,23.3677990988335
"perimeter",45,19,28.9170799120873
"perimeter",45,20,42.7067684206329
"perimeter",45,21,29.4184345013254
"perimeter",45,22,34.9841988956253
"perimeter",45,23,17.7357272597662
"perimeter",45,24,21.114058901434
"perimeter",45,25,20.9902739683713
"perimeter",45,26,15.4357200681552
"perimeter",45,27,34.8909755683596
"perimeter",45,28,20.4017212933087
"perimeter",45,29,24.2624055361105
"perimeter",45,30,18.1715165579571
"perimeter",45,31,20.0741328696563
"perimeter",45,32,15.5710762010183
"perimeter",45,33,29.745414997417
"perimeter",45,34,21.5132487923563
"perimeter",45,35,21.3293921564815
"perimeter",45,36,28.9053279319105
"perimeter",45,37,11.253755354774
"perimeter",45,38,20.2177847185542
"perimeter",45,39,14.6557777246797
"perimeter",45,40,14.5066502005201
"perimeter",45,41,27.6921468665896
"perimeter",45,42,21.2883764214406
"perimeter",45,43,13.8654811811856
"perimeter",45,44,13.0778526131663
"perimeter",45,45,23.936195984935
"perimeter",45,46,11.4987170119889
"perimeter",45,47,30.7584279667889
"perimeter",45,48,27.0725987801733
"perimeter",45,49,16.6062170353555
"perimeter",45,50,14.9157601184914
"perimeter",45,51,19.1394094960107
"perimeter",45,52,22.7503117777176
"perimeter",45,53,36.6295265503082
"perimeter",45,54,19.1950195060249
"perimeter",45,55,21.132048123329
"perimeter",45,56,14.6344205805143
"perimeter",45,57,12.9045406859161
"perimeter",45,58,17.4850607541005
"perimeter",45,59,15.4525714447479
"perimeter",45,60,16.9807075895144
"perimeter",45,61,24.483796522582
"perimeter",45,62,18.6373367395592
"perimeter",45,63,20.2857608120024
"perimeter",45,64,17.3005217530318
"perimeter",45,65,18.1504976369389
"perimeter",45,66,13.0410497611192
"perimeter",45,67,13.895187942815
"perimeter",45,68,31.0512016184753
"perimeter",45,69,16.0732801118004
"perimeter",45,70,29.5200811229953
"perimeter",45,71,19.7642519813139
"perimeter",45,72,17.274347614451
"perimeter",45,73,36.7036018965693
"perimeter",45,74,39.9718522904372
"perimeter",45,75,23.8125157085397
"perimeter",45,76,23.7415057170659
"perimeter",45,77,11.8090293037843
"perimeter",45,78,23.2839854568861
"perimeter",45,79,30.4210946842576
"perimeter",45,80,26.0573068594141
"perimeter",45,81,16.8165022396156
"perimeter",45,82,18.5835782206044
"perimeter",45,83,24.3253256243502
"perimeter",45,84,16.3322665371471
"perimeter",45,85,12.9732604932513
"perimeter",45,86,26.1804299607988
"perimeter",45,87,27.3925229948764
"perimeter",45,88,11.255190531776
"perimeter",45,89,26.5097073314348
"perimeter",45,90,30.5235644085665
"perimeter",45,91,14.3181227974886
"perimeter",45,92,29.1797756140535
"perimeter",45,93,46.1183137544057
"perimeter",45,94,16.5488944461051
"perimeter",45,95,25.3980743583125
"perimeter",45,96,16.5825934034878
"perimeter",45,97,20.056657343224
"perimeter",45,98,24.4192452147468
"perimeter",45,99,33.9452861523734
"perimeter",45,100,12.3494517554518
"perimeter",50,1,15.566781724923
"perimeter",50,2,18.1709745385428
"perimeter",50,3,16.6957305138277
"perimeter",50,4,18.1615224235069
"perimeter",50,5,15.8321057696896
"perimeter",50,6,12.8062953401132
"perimeter",50,7,34.3309206917081
"perimeter",50,8,12.4537784039097
"perimeter",50,9,13.873154165324
"perimeter",50,10,13.1486545357371
"perimeter",50,11,32.3483418044798
"perimeter",50,12,25.4458826895048
"perimeter",50,13,15.0695565930317
"perimeter",50,14,22.3585354722766
"perimeter",50,15,28.0016830361815
"perimeter",50,16,16.7480167258257
"perimeter",50,17,33.7461533275901
"perimeter",50,18,22.7792929061415
"perimeter",50,19,16.725784771871
"perimeter",50,20,46.8784704471545
"perimeter",50,21,20.3480786692902
"perimeter",50,22,23.232481711216
"perimeter",50,23,13.9395628565787
"perimeter",50,24,15.4976924687134
"perimeter",50,25,27.2391682720707
"perimeter",50,26,13.2628031574609
"perimeter",50,27,17.585300754332
"perimeter",50,28,21.2102029331
"perimeter",50,29,35.7569427932029
"perimeter",50,30,21.7944525375999
"perimeter",50,31,28.6385644713805
"perimeter",50,32,22.4218466341332
"perimeter",50,33,19.8936456189042
"perimeter",50,34,18.4354409181057
"perimeter",50,35,20.4848631594214
"perimeter",50,36,11.2918427384867
"perimeter",50,37,17.971923906797
"perimeter",50,38,14.6513965199855
"perimeter",50,39,20.1158208701711
"perimeter",50,40,27.3191236532655
"perimeter",50,41,34.1895137007302
"perimeter",50,42,14.2958719326768
"perimeter",50,43,19.3782299104276
"perimeter",50,44,39.2277581459989
"perimeter",50,45,25.5575631836335
"perimeter",50,46,22.4146218268649
"perimeter",50,47,12.5570100243572
"perimeter",50,48,20.856032477077
"perimeter",50,49,25.6284321715333
"perimeter",50,50,23.8934530342761
"perimeter",50,51,13.0310435690502
"perimeter",50,52,23.3268905328378
"perimeter",50,53,11.971568357101
"perimeter",50,54,19.2906810320314
"perimeter",50,55,41.270571032884
"perimeter",50,56,24.3178703763926
"perimeter",50,57,16.9044705274022
"perimeter",50,58,16.2526572764659
"perimeter",50,59,20.3041576069577
"perimeter",50,60,17.2940341273256
"perimeter",50,61,24.6336042235681
"perimeter",50,62,16.1919625402615
"perimeter",50,63,37.4543655961627
"perimeter",50,64,11.5691225167957
"perimeter",50,65,15.4008125930278
"perimeter",50,66,18.386000918682
"perimeter",50,67,20.0703960832354
"perimeter",50,68,12.9452013736364
"perimeter",50,69,22.9313482086583
"perimeter",50,70,15.0323683751434
"perimeter",50,71,19.301286539248
"perimeter",50,72,25.5316081568577
"perimeter",50,73,17.9005899984458
"perimeter",50,74,26.1141127182073
"perimeter",50,75,14.7787685446124
"perimeter",50,76,21.0102094357213
"perimeter",50,77,12.8565387259628
"perimeter",50,78,23.9727216966466
"perimeter",50,79,19.0247045929342
"perimeter",50,80,12.7944527835128
"perimeter",50,81,21.3673560957891
"perimeter",50,82,18.2247972160985
"perimeter",50,83,24.5009070589754
"perimeter",50,84,30.2761497408237
"perimeter",50,85,17.8458171905247
"perimeter",50,86,23.2756637230772
"perimeter",50,87,15.2609363040079
"perimeter",50,88,22.3385207378109
"perimeter",50,89,28.9000847969643
"perimeter",50,90,16.6432024701315
"perimeter",50,91,22.7543133080913
"perimeter",50,92,21.0960995414939
"perimeter",50,93,20.5390053120065
"perimeter",50,94,17.6885133125666
"perimeter",50,95,32.5961555273434
"perimeter",50,96,16.4135174453704
"perimeter",50,97,13.7928683482371
"perimeter",50,98,18.5782589343076
"perimeter",50,99,18.3302113542461
"perimeter",50,100,13.234411528066
"perimeter",55,1,27.5507044864654
"perimeter",55,2,19.4296096538799
"perimeter",55,3,17.7994942610481
"perimeter",55,4,25.9056809117328
"perimeter",55,5,44.196094224885
"perimeter",55,6,15.2080957974022
"perimeter",55,7,17.7117132328805
"perimeter",55,8,25.5173788517512
"perimeter",55,9,24.7421838302178
"perimeter",55,10,18.4221954067224
"perimeter",55,11,12.2665754880392
"perimeter",55,12,29.9353415650644
"perimeter",55,13,19.9062179304033
"perimeter",55,14,15.1947101340317
"perimeter",55,15,31.2650847344845
"perimeter",55,16,34.6562930218483
"perimeter",55,17,15.0454741894344
"perimeter",55,18,22.7764020396961
"perimeter",55,19,28.3943603898427
"perimeter",55,20,22.8349504000771
"perimeter",55,21,53.8949340249839
"perimeter",55,22,16.7844938580461
"perimeter",55,23,13.6050151494725
"perimeter",55,24,27.9119363386091
"perimeter",55,25,20.2629162791835
"perimeter",55,26,27.8439298581001
"perimeter",55,27,28.9154764885942
"perimeter",55,28,33.0208020303056
"perimeter",55,29,20.6943091896582
"perimeter",55,30,33.2502311538397
"perimeter",55,31,26.9257120678918
"perimeter",55,32,16.4459470435523
"perimeter",55,33,25.9365268742396
"perimeter",55,34,24.7642970398997
"perimeter",55,35,22.6695488877987
"perimeter",55,36,16.5853862158281
"perimeter",55,37,19.1147564412254
"perimeter",55,38,14.3399198002961
"perimeter",55,39,27.1771252532502
"perimeter",55,40,18.1968834765743
"perimeter",55,41,17.8729681822147
"perimeter",55,42,14.440571221891
